ErrorType;Class;Method;ViolatedRule;Object;Statement;ExternalLibrary;PossibleExternal
IncompleteOperationError;com.facebook.imagepipeline.decoder.DefaultImageDecoder;com.facebook.imagepipeline.image.CloseableImage decode(com.facebook.imagepipeline.image.EncodedImage,int,com.facebook.imagepipeline.image.QualityInfo,com.facebook.imagepipeline.common.ImageDecodeOptions);violating CrySL rule for java.security.KeyPairGenerator (on Object #9d792201b769fe047e7a4ac888b6c8bf5e59b4c0df6aad68d04eb687e5998de5);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r9 = virtualinvoke $r3.<com.facebook.imagepipeline.image.EncodedImage: java.io.InputStream getInputStream()>();false;false
IncompleteOperationError;com.facebook.imagepipeline.decoder.DefaultImageDecoder;com.facebook.imagepipeline.image.CloseableImage decode(com.facebook.imagepipeline.image.EncodedImage,int,com.facebook.imagepipeline.image.QualityInfo,com.facebook.imagepipeline.common.ImageDecodeOptions);violating CrySL rule for java.security.KeyPairGenerator (on Object #31579772aaec5a816143c7ef812cc1e25a25da0ce13eab8174637bf9e82c7fff);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r9 = virtualinvoke $r3.<com.facebook.imagepipeline.image.EncodedImage: java.io.InputStream getInputStream()>();false;false
IncompleteOperationError;com.facebook.imagepipeline.decoder.DefaultImageDecoder;com.facebook.imagepipeline.image.CloseableImage decode(com.facebook.imagepipeline.image.EncodedImage,int,com.facebook.imagepipeline.image.QualityInfo,com.facebook.imagepipeline.common.ImageDecodeOptions);violating CrySL rule for java.security.Signature (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r9 = virtualinvoke $r3.<com.facebook.imagepipeline.image.EncodedImage: java.io.InputStream getInputStream()>();false;false
IncompleteOperationError;com.facebook.imagepipeline.decoder.DefaultImageDecoder;com.facebook.imagepipeline.image.CloseableImage decode(com.facebook.imagepipeline.image.EncodedImage,int,com.facebook.imagepipeline.image.QualityInfo,com.facebook.imagepipeline.common.ImageDecodeOptions);violating CrySL rule for java.security.Signature (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r9 = virtualinvoke $r3.<com.facebook.imagepipeline.image.EncodedImage: java.io.InputStream getInputStream()>();false;false
IncompleteOperationError;com.facebook.imagepipeline.decoder.DefaultImageDecoder;com.facebook.imagepipeline.image.CloseableImage decode(com.facebook.imagepipeline.image.EncodedImage,int,com.facebook.imagepipeline.image.QualityInfo,com.facebook.imagepipeline.common.ImageDecodeOptions);violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r6 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r9);false;false
IncompleteOperationError;com.facebook.imagepipeline.decoder.DefaultImageDecoder;com.facebook.imagepipeline.image.CloseableImage decode(com.facebook.imagepipeline.image.EncodedImage,int,com.facebook.imagepipeline.image.QualityInfo,com.facebook.imagepipeline.common.ImageDecodeOptions);violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r6 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r9);false;false
IncompleteOperationError;com.facebook.imagepipeline.decoder.DefaultImageDecoder;com.facebook.imagepipeline.image.CloseableImage decode(com.facebook.imagepipeline.image.EncodedImage,int,com.facebook.imagepipeline.image.QualityInfo,com.facebook.imagepipeline.common.ImageDecodeOptions);violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Operation on object of type javax.crypto.Mac object not completed. Expected call to init, update, doFinal;$r9 = virtualinvoke $r3.<com.facebook.imagepipeline.image.EncodedImage: java.io.InputStream getInputStream()>();false;false
IncompleteOperationError;com.facebook.imagepipeline.decoder.DefaultImageDecoder;com.facebook.imagepipeline.image.CloseableImage decode(com.facebook.imagepipeline.image.EncodedImage,int,com.facebook.imagepipeline.image.QualityInfo,com.facebook.imagepipeline.common.ImageDecodeOptions);violating CrySL rule for javax.crypto.Mac (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2);Operation on object of type javax.crypto.Mac object not completed. Expected call to init, update, doFinal;$r9 = virtualinvoke $r3.<com.facebook.imagepipeline.image.EncodedImage: java.io.InputStream getInputStream()>();false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;void internalParseMetaData();violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r2 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;void internalParseMetaData();violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r2 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;void internalParseMetaData();violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Operation on object of type javax.crypto.Mac object not completed. Expected call to init, update, doFinal;$r2 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;void internalParseMetaData();violating CrySL rule for javax.crypto.Mac (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2);Operation on object of type javax.crypto.Mac object not completed. Expected call to init, update, doFinal;$r2 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;void internalParseMetaData();violating CrySL rule for java.security.MessageDigest (on Object #4ee1e49996a5c971f7aeb5a26e801c7b076c9b0e65f51e70fc752cb4886a7701);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r2 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;void internalParseMetaData();violating CrySL rule for java.security.MessageDigest (on Object #3a694b35ea04b2992debcb6b410b793f86e22988149fbcb69135acb0c3d6ba01);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r2 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;void internalParseMetaData();violating CrySL rule for javax.crypto.Cipher (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r2 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;void internalParseMetaData();violating CrySL rule for javax.crypto.Cipher (on Object #f412a4b6b6af857b02da3ea5721d5fbd73b3618d315ce7a8cc29c14ad33abb42);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r2 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;void internalParseMetaData();violating CrySL rule for java.security.Signature (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r2 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;void internalParseMetaData();violating CrySL rule for java.security.Signature (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r2 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;void internalParseMetaData();violating CrySL rule for java.security.KeyPairGenerator (on Object #9d792201b769fe047e7a4ac888b6c8bf5e59b4c0df6aad68d04eb687e5998de5);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r2 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;void internalParseMetaData();violating CrySL rule for java.security.KeyPairGenerator (on Object #31579772aaec5a816143c7ef812cc1e25a25da0ce13eab8174637bf9e82c7fff);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r2 = staticinvoke <com.facebook.imageformat.ImageFormatChecker: com.facebook.imageformat.ImageFormat getImageFormat_WrapIOException(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;android.util.Pair readWebPImageSize();violating CrySL rule for java.security.MessageDigest (on Object #4ee1e49996a5c971f7aeb5a26e801c7b076c9b0e65f51e70fc752cb4886a7701);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r2 = staticinvoke <com.facebook.imageutils.WebpUtil: android.util.Pair getSize(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;android.util.Pair readWebPImageSize();violating CrySL rule for java.security.MessageDigest (on Object #3a694b35ea04b2992debcb6b410b793f86e22988149fbcb69135acb0c3d6ba01);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r2 = staticinvoke <com.facebook.imageutils.WebpUtil: android.util.Pair getSize(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;android.util.Pair readWebPImageSize();violating CrySL rule for java.security.Signature (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r2 = staticinvoke <com.facebook.imageutils.WebpUtil: android.util.Pair getSize(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;android.util.Pair readWebPImageSize();violating CrySL rule for java.security.Signature (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r2 = staticinvoke <com.facebook.imageutils.WebpUtil: android.util.Pair getSize(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;android.util.Pair readWebPImageSize();violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r2 = staticinvoke <com.facebook.imageutils.WebpUtil: android.util.Pair getSize(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;android.util.Pair readWebPImageSize();violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r2 = staticinvoke <com.facebook.imageutils.WebpUtil: android.util.Pair getSize(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;android.util.Pair readWebPImageSize();violating CrySL rule for javax.crypto.Cipher (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r2 = staticinvoke <com.facebook.imageutils.WebpUtil: android.util.Pair getSize(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;android.util.Pair readWebPImageSize();violating CrySL rule for javax.crypto.Cipher (on Object #f412a4b6b6af857b02da3ea5721d5fbd73b3618d315ce7a8cc29c14ad33abb42);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r2 = staticinvoke <com.facebook.imageutils.WebpUtil: android.util.Pair getSize(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;android.util.Pair readWebPImageSize();violating CrySL rule for java.security.KeyPairGenerator (on Object #9d792201b769fe047e7a4ac888b6c8bf5e59b4c0df6aad68d04eb687e5998de5);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r2 = staticinvoke <com.facebook.imageutils.WebpUtil: android.util.Pair getSize(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;android.util.Pair readWebPImageSize();violating CrySL rule for java.security.KeyPairGenerator (on Object #31579772aaec5a816143c7ef812cc1e25a25da0ce13eab8174637bf9e82c7fff);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r2 = staticinvoke <com.facebook.imageutils.WebpUtil: android.util.Pair getSize(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;android.util.Pair readWebPImageSize();violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r2 = staticinvoke <com.facebook.imageutils.WebpUtil: android.util.Pair getSize(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.facebook.imagepipeline.image.EncodedImage;android.util.Pair readWebPImageSize();violating CrySL rule for javax.crypto.Mac (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r2 = staticinvoke <com.facebook.imageutils.WebpUtil: android.util.Pair getSize(java.io.InputStream)>($r1);false;false
IncompleteOperationError;com.RNFetchBlob.RNFetchBlobBody;void writeTo(okio.BufferedSink);violating CrySL rule for javax.crypto.Cipher (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;specialinvoke r0.<com.RNFetchBlob.RNFetchBlobBody: void pipeStreamToSink(java.io.InputStream,okio.BufferedSink)>($r3, $r2);false;false
IncompleteOperationError;com.RNFetchBlob.RNFetchBlobBody;void writeTo(okio.BufferedSink);violating CrySL rule for javax.crypto.Cipher (on Object #f412a4b6b6af857b02da3ea5721d5fbd73b3618d315ce7a8cc29c14ad33abb42);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;specialinvoke r0.<com.RNFetchBlob.RNFetchBlobBody: void pipeStreamToSink(java.io.InputStream,okio.BufferedSink)>($r3, $r2);false;false
IncompleteOperationError;com.RNFetchBlob.RNFetchBlobBody;void writeTo(okio.BufferedSink);violating CrySL rule for java.security.MessageDigest (on Object #4ee1e49996a5c971f7aeb5a26e801c7b076c9b0e65f51e70fc752cb4886a7701);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke r0.<com.RNFetchBlob.RNFetchBlobBody: void pipeStreamToSink(java.io.InputStream,okio.BufferedSink)>($r3, $r2);false;false
IncompleteOperationError;com.RNFetchBlob.RNFetchBlobBody;void writeTo(okio.BufferedSink);violating CrySL rule for java.security.MessageDigest (on Object #3a694b35ea04b2992debcb6b410b793f86e22988149fbcb69135acb0c3d6ba01);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;specialinvoke r0.<com.RNFetchBlob.RNFetchBlobBody: void pipeStreamToSink(java.io.InputStream,okio.BufferedSink)>($r3, $r2);false;false
IncompleteOperationError;com.RNFetchBlob.RNFetchBlobBody;void writeTo(okio.BufferedSink);violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;specialinvoke r0.<com.RNFetchBlob.RNFetchBlobBody: void pipeStreamToSink(java.io.InputStream,okio.BufferedSink)>($r3, $r2);false;false
IncompleteOperationError;com.RNFetchBlob.RNFetchBlobBody;void writeTo(okio.BufferedSink);violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;specialinvoke r0.<com.RNFetchBlob.RNFetchBlobBody: void pipeStreamToSink(java.io.InputStream,okio.BufferedSink)>($r3, $r2);false;false
IncompleteOperationError;com.RNFetchBlob.RNFetchBlobBody;void writeTo(okio.BufferedSink);violating CrySL rule for java.security.KeyPairGenerator (on Object #9d792201b769fe047e7a4ac888b6c8bf5e59b4c0df6aad68d04eb687e5998de5);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;specialinvoke r0.<com.RNFetchBlob.RNFetchBlobBody: void pipeStreamToSink(java.io.InputStream,okio.BufferedSink)>($r3, $r2);false;false
IncompleteOperationError;com.RNFetchBlob.RNFetchBlobBody;void writeTo(okio.BufferedSink);violating CrySL rule for java.security.KeyPairGenerator (on Object #31579772aaec5a816143c7ef812cc1e25a25da0ce13eab8174637bf9e82c7fff);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;specialinvoke r0.<com.RNFetchBlob.RNFetchBlobBody: void pipeStreamToSink(java.io.InputStream,okio.BufferedSink)>($r3, $r2);false;false
IncompleteOperationError;com.RNFetchBlob.RNFetchBlobBody;void writeTo(okio.BufferedSink);violating CrySL rule for java.security.Signature (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;specialinvoke r0.<com.RNFetchBlob.RNFetchBlobBody: void pipeStreamToSink(java.io.InputStream,okio.BufferedSink)>($r3, $r2);false;false
IncompleteOperationError;com.RNFetchBlob.RNFetchBlobBody;void writeTo(okio.BufferedSink);violating CrySL rule for java.security.Signature (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;specialinvoke r0.<com.RNFetchBlob.RNFetchBlobBody: void pipeStreamToSink(java.io.InputStream,okio.BufferedSink)>($r3, $r2);false;false
IncompleteOperationError;com.RNFetchBlob.RNFetchBlobBody;void writeTo(okio.BufferedSink);violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;specialinvoke r0.<com.RNFetchBlob.RNFetchBlobBody: void pipeStreamToSink(java.io.InputStream,okio.BufferedSink)>($r3, $r2);false;false
IncompleteOperationError;com.RNFetchBlob.RNFetchBlobBody;void writeTo(okio.BufferedSink);violating CrySL rule for javax.crypto.Mac (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;specialinvoke r0.<com.RNFetchBlob.RNFetchBlobBody: void pipeStreamToSink(java.io.InputStream,okio.BufferedSink)>($r3, $r2);false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Ed25519;byte[] getHashedScalar(byte[]);violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r0 = virtualinvoke $r3.<java.security.MessageDigest: byte[] digest()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Ed25519;byte[] getHashedScalar(byte[]);violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r0 = virtualinvoke $r3.<java.security.MessageDigest: byte[] digest()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Ed25519;byte[] getHashedScalar(byte[]);violating CrySL rule for java.security.KeyPairGenerator (on Object #9d792201b769fe047e7a4ac888b6c8bf5e59b4c0df6aad68d04eb687e5998de5);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r0 = virtualinvoke $r3.<java.security.MessageDigest: byte[] digest()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Ed25519;byte[] getHashedScalar(byte[]);violating CrySL rule for java.security.KeyPairGenerator (on Object #31579772aaec5a816143c7ef812cc1e25a25da0ce13eab8174637bf9e82c7fff);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r0 = virtualinvoke $r3.<java.security.MessageDigest: byte[] digest()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Ed25519;byte[] getHashedScalar(byte[]);violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r0 = virtualinvoke $r3.<java.security.MessageDigest: byte[] digest()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Ed25519;byte[] getHashedScalar(byte[]);violating CrySL rule for javax.crypto.Mac (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$r0 = virtualinvoke $r3.<java.security.MessageDigest: byte[] digest()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Ed25519;byte[] getHashedScalar(byte[]);violating CrySL rule for java.security.Signature (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r0 = virtualinvoke $r3.<java.security.MessageDigest: byte[] digest()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Ed25519;byte[] getHashedScalar(byte[]);violating CrySL rule for java.security.Signature (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r0 = virtualinvoke $r3.<java.security.MessageDigest: byte[] digest()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Ed25519;byte[] getHashedScalar(byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r0 = virtualinvoke $r3.<java.security.MessageDigest: byte[] digest()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Ed25519;byte[] getHashedScalar(byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #f412a4b6b6af857b02da3ea5721d5fbd73b3618d315ce7a8cc29c14ad33abb42);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r0 = virtualinvoke $r3.<java.security.MessageDigest: byte[] digest()>();false;false
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2);false;false
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2);false;false
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for java.security.KeyPairGenerator (on Object #9d792201b769fe047e7a4ac888b6c8bf5e59b4c0df6aad68d04eb687e5998de5);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2);false;false
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for java.security.KeyPairGenerator (on Object #31579772aaec5a816143c7ef812cc1e25a25da0ce13eab8174637bf9e82c7fff);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2);false;false
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for java.security.Signature (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2);false;false
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for java.security.Signature (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2);false;false
IncompleteOperationError;com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream;long skip(long);violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Operation on object of type javax.crypto.Mac object not completed. Expected call to init, update, doFinal;$i2 = specialinvoke r0.<com.bumptech.glide.load.resource.bitmap.RecyclableBufferedInputStream: int fillbuf(java.io.InputStream,byte[])>($r1, $r2);false;false
