ErrorType;Class;Method;ViolatedRule;Object;Statement;ExternalLibrary
RequiredPredicateError;com.trustwallet.walletconnect.WCCipher;com.trustwallet.walletconnect.models.WCEncryptionPayload encrypt(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared O A E P;virtualinvoke $r7.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer111150, $r8, $r9);false
RequiredPredicateError;com.trustwallet.walletconnect.WCCipher;com.trustwallet.walletconnect.models.WCEncryptionPayload encrypt(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r7.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer111150, $r8, $r9);false
RequiredPredicateError;com.trustwallet.walletconnect.WCCipher;com.trustwallet.walletconnect.models.WCEncryptionPayload encrypt(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r7.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer111150, $r8, $r9);false
RequiredPredicateError;com.trustwallet.walletconnect.WCCipher;com.trustwallet.walletconnect.models.WCEncryptionPayload encrypt(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r4.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer111145);false
NeverTypeOfError;com.trustwallet.walletconnect.WCCipher;java.lang.String computeHmac(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #98eecd21b4b6f241d0fb27b00a95a93d1e714538ba828fc1ad6e6970e4550b5c);First parameter should never be of type java.lang.String.;specialinvoke $r6.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, $r4);false
RequiredPredicateError;com.trustwallet.walletconnect.WCCipher;java.lang.String computeHmac(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r5.<javax.crypto.Mac: void init(java.security.Key)>($r7);false
RequiredPredicateError;com.trustwallet.walletconnect.WCCipher;java.lang.String computeHmac(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r6.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, $r4);false
TypestateError;com.trustwallet.walletconnect.WCCipher;byte[] decrypt(com.trustwallet.walletconnect.models.WCEncryptionPayload,byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #4430c504c27d5c1bfd9ed996f54f5f211cbfbbe8040ad46f48eedd6818d78bf2);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r2 = virtualinvoke $r9.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r4);false
RequiredPredicateError;com.trustwallet.walletconnect.WCCipher;byte[] decrypt(com.trustwallet.walletconnect.models.WCEncryptionPayload,byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r9.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer130734, $r10, $r11);false
RequiredPredicateError;com.trustwallet.walletconnect.WCCipher;byte[] decrypt(com.trustwallet.walletconnect.models.WCEncryptionPayload,byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke $r8.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r5);false
RequiredPredicateError;com.trustwallet.walletconnect.WCCipher;byte[] decrypt(com.trustwallet.walletconnect.models.WCEncryptionPayload,byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r7.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer130733);false
RequiredPredicateError;com.trustwallet.walletconnect.WCCipher;byte[] decrypt(com.trustwallet.walletconnect.models.WCEncryptionPayload,byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r9.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer130734, $r10, $r11);false
RequiredPredicateError;com.trustwallet.walletconnect.WCCipher;byte[] decrypt(com.trustwallet.walletconnect.models.WCEncryptionPayload,byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared O A E P;virtualinvoke $r9.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer130734, $r10, $r11);false
IncompleteOperationError;okhttp3.Cache$Entry;java.util.List readCertificateList(okio.BufferedSource);violating CrySL rule for java.security.cert.CertificateFactory (on Object #b20d30a5bea0548b665a6f575a767e0fa5cb3d8b62f01f2c1bcf758167f20f2b);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCertificate, generateCRL;$r6 = staticinvoke <java.security.cert.CertificateFactory: java.security.cert.CertificateFactory getInstance(java.lang.String)>(varReplacer116429);false
TypestateError;okhttp3.Cache$Entry;java.util.List readCertificateList(okio.BufferedSource);violating CrySL rule for java.security.cert.CertificateFactory (on Object #b20d30a5bea0548b665a6f575a767e0fa5cb3d8b62f01f2c1bcf758167f20f2b);Unexpected call to method generateCertificate on object of type java.security.cert.CertificateFactory. Expect a call to one of the following methods generateCRL;$r11 = virtualinvoke $r6.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r10);false
IncompleteOperationError;okhttp3.Cache$Entry;java.util.List readCertificateList(okio.BufferedSource);violating CrySL rule for java.security.cert.CertificateFactory (on Object #b20d30a5bea0548b665a6f575a767e0fa5cb3d8b62f01f2c1bcf758167f20f2b);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCRL, java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream);$r11 = virtualinvoke $r6.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r10);false
IncompleteOperationError;io.horizontalsystems.hdwalletkit.MnemonicKt;byte[] toSha256(byte[]);violating CrySL rule for java.security.MessageDigest (on Object #a11f58bf24e4890f8f869b8bfaec98edf8fd08f20307bf040155b4c62ef5e3d1);Operation on object of type java.security.MessageDigest object not completed. Expected call to update, java.security.MessageDigest: byte[] digest(byte[]);$r0 = virtualinvoke $r1.<java.security.MessageDigest: byte[] digest(byte[])>($r0);true
IncompleteOperationError;com.squareup.okhttp.internal.Util;java.lang.String md5Hex(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #527c258f46884115f4f0b7485b84988c3ac8400e330ade67bd0b916d23d5b27a);Operation on object of type java.security.MessageDigest object not completed. Expected call to update, java.security.MessageDigest: byte[] digest(byte[]);$r2 = virtualinvoke $r1.<java.security.MessageDigest: byte[] digest(byte[])>($r2);true
ConstraintError;com.squareup.okhttp.internal.Util;java.lang.String md5Hex(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #527c258f46884115f4f0b7485b84988c3ac8400e330ade67bd0b916d23d5b27a);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r1 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer125381);true
IncompleteOperationError;com.squareup.okhttp.internal.Util;okio.ByteString sha1(okio.ByteString);violating CrySL rule for java.security.MessageDigest (on Object #f4a67c5aea0ca4d7af249925c1998cc8b26cc61e6014681386c9ff477b81247d);Operation on object of type java.security.MessageDigest object not completed. Expected call to update, java.security.MessageDigest: byte[] digest(byte[]);$r2 = virtualinvoke $r1.<java.security.MessageDigest: byte[] digest(byte[])>($r2);true
ConstraintError;com.squareup.okhttp.internal.Util;okio.ByteString sha1(okio.ByteString);violating CrySL rule for java.security.MessageDigest (on Object #f4a67c5aea0ca4d7af249925c1998cc8b26cc61e6014681386c9ff477b81247d);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r1 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer140590);true
ConstraintError;io.horizontalsystems.bankwallet.core.managers.APIClient;void setUnsafeSocketFactory(okhttp3.OkHttpClient$Builder);violating CrySL rule for javax.net.ssl.SSLContext (on Object #8efc236d6312b40cd4457a77e048530fd4662c2cea2848969b54bb6e03a2af33);First parameter (with value "SSL") should be any of {TLSv1.2, TLSv1.3};$r6 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer125814);true
RequiredPredicateError;io.horizontalsystems.bankwallet.core.managers.APIClient;void setUnsafeSocketFactory(okhttp3.OkHttpClient$Builder);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r6.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer125813, $r3, $r1);true
RequiredPredicateError;io.horizontalsystems.bankwallet.core.managers.APIClient;void setUnsafeSocketFactory(okhttp3.OkHttpClient$Builder);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r6.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer125813, $r3, $r1);true
ConstraintError;androidx.biometric.CryptoObjectUtils;androidx.biometric.BiometricPrompt$CryptoObject createFakeCryptoObject();violating CrySL rule for java.security.KeyStore (on Object #c0cd198ba3910b1c0a5dfb04226e9438924c414b977ee879c85d09cfa4696004);First parameter (with value "AndroidKeyStore") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12};$r0 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer129752);true
RequiredPredicateError;androidx.biometric.CryptoObjectUtils;androidx.biometric.BiometricPrompt$CryptoObject createFakeCryptoObject();violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r6.<javax.crypto.Cipher: void init(int,java.security.Key)>(varReplacer129753, $r5);true
ConstraintError;androidx.biometric.CryptoObjectUtils;androidx.biometric.BiometricPrompt$CryptoObject createFakeCryptoObject();violating CrySL rule for javax.crypto.Cipher (on Object #8d86a21a6ab79f03418e7c61d8ac9f48eaf7b394ef9268962f9b60cd873dd6b5);First parameter (with value "AES/CBC/PKCS7Padding") should be any of AES/CBC/{PKCS5Padding, ISO10126Padding};$r6 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer129747);true
IncompleteOperationError;io.grpc.okhttp.OkHttpChannelBuilder;javax.net.ssl.SSLSocketFactory createSslSocketFactory();violating CrySL rule for javax.net.ssl.SSLContext (on Object #2609280c99fc522dbcbb5dfb56ccc7b9b4189a8f61ddae54a5d57f636487cad4);Operation on object of type javax.net.ssl.SSLContext object not completed. Expected call to init;$r3 = virtualinvoke $r6.<javax.net.ssl.SSLContext: javax.net.ssl.SSLSocketFactory getSocketFactory()>();true
ConstraintError;io.grpc.okhttp.OkHttpChannelBuilder;javax.net.ssl.SSLSocketFactory createSslSocketFactory();violating CrySL rule for javax.net.ssl.SSLContext (on Object #2609280c99fc522dbcbb5dfb56ccc7b9b4189a8f61ddae54a5d57f636487cad4);First parameter (with value "Default") should be any of {TLSv1.2, TLSv1.3};$r6 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer132179, $r5);true
RequiredPredicateError;io.horizontalsystems.bitcoincore.utils.NetworkUtils;okhttp3.OkHttpClient getUnsafeOkHttpClient();violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r4.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer134458, $r1, $r5);true
ConstraintError;io.horizontalsystems.bitcoincore.utils.NetworkUtils;okhttp3.OkHttpClient getUnsafeOkHttpClient();violating CrySL rule for javax.net.ssl.SSLContext (on Object #ecf071e8f6f32543948e0070f614be7bdc2c3f22e2bf9bb85668183a504c36f0);First parameter (with value "SSL") should be any of {TLSv1.2, TLSv1.3};$r4 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer134459);true
RequiredPredicateError;io.horizontalsystems.bitcoincore.utils.NetworkUtils;okhttp3.OkHttpClient getUnsafeOkHttpClient();violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r4.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer134458, $r1, $r5);true
IncompleteOperationError;com.squareup.okhttp.Cache$Entry;java.util.List readCertificateList(okio.BufferedSource);violating CrySL rule for java.security.cert.CertificateFactory (on Object #af7d5c5a94c30cc4484b44cbef795e4ee315bc03a09b466004d1cbf64013d52e);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCertificate, generateCRL;$r5 = staticinvoke <java.security.cert.CertificateFactory: java.security.cert.CertificateFactory getInstance(java.lang.String)>(varReplacer135292);false
TypestateError;com.squareup.okhttp.Cache$Entry;java.util.List readCertificateList(okio.BufferedSource);violating CrySL rule for java.security.cert.CertificateFactory (on Object #af7d5c5a94c30cc4484b44cbef795e4ee315bc03a09b466004d1cbf64013d52e);Unexpected call to method generateCertificate on object of type java.security.cert.CertificateFactory. Expect a call to one of the following methods generateCRL;$r9 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r8);false
IncompleteOperationError;com.squareup.okhttp.Cache$Entry;java.util.List readCertificateList(okio.BufferedSource);violating CrySL rule for java.security.cert.CertificateFactory (on Object #af7d5c5a94c30cc4484b44cbef795e4ee315bc03a09b466004d1cbf64013d52e);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCRL, java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream);$r9 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r8);false
IncompleteOperationError;io.horizontalsystems.hdwalletkit.Mnemonic;byte[] hash(byte[],int,int);violating CrySL rule for java.security.MessageDigest (on Object #e5f942fc40c48ec53d1fa91750965bdc5889e5949150584e1236ae343efca07a);Operation on object of type java.security.MessageDigest object not completed. Expected call to java.security.MessageDigest: int digest(byte[],int,int), update, java.security.MessageDigest: byte[] digest(byte[]), java.security.MessageDigest: byte[] digest();$r1 = virtualinvoke $r2.<java.security.MessageDigest: byte[] digest()>();true
TypestateError;io.horizontalsystems.hdwalletkit.Mnemonic;byte[] hash(byte[],int,int);violating CrySL rule for java.security.MessageDigest (on Object #e5f942fc40c48ec53d1fa91750965bdc5889e5949150584e1236ae343efca07a);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r1 = virtualinvoke $r2.<java.security.MessageDigest: byte[] digest()>();true
RequiredPredicateError;org.bouncycastle.jce.provider.X509SignatureUtil;void setSignatureParameters(java.security.Signature,org.bouncycastle.asn1.ASN1Encodable);violating CrySL rule for java.security.AlgorithmParameters ;First parameter was not properly generated as prepared Alg;$r5 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String,java.security.Provider)>($r3, $r4);true
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.x509.X509CertificateImpl;void checkSignature(java.security.PublicKey,java.security.Signature);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r2.<java.security.Signature: void initVerify(java.security.PublicKey)>($r1);true
RequiredPredicateError;com.google.common.hash.MacHashFunction;javax.crypto.Mac getMac(java.lang.String,java.security.Key);violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r0.<javax.crypto.Mac: void init(java.security.Key)>($r2);true
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.x509.X509SignatureUtil;void setSignatureParameters(java.security.Signature,org.bouncycastle.asn1.ASN1Encodable);violating CrySL rule for java.security.AlgorithmParameters ;First parameter was not properly generated as prepared Alg;$r5 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String,java.security.Provider)>($r3, $r4);true
RequiredPredicateError;org.bouncycastle.jce.provider.X509CertificateObject;void checkSignature(java.security.PublicKey,java.security.Signature);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r2.<java.security.Signature: void initVerify(java.security.PublicKey)>($r1);true
RequiredPredicateError;org.bouncycastle.cert.crmf.jcajce.JcePKMACValuesCalculator;byte[] calculateMac(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r9.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r1, $r6);false
RequiredPredicateError;okhttp3.internal.platform.OpenJSSEPlatform;javax.net.ssl.X509TrustManager platformTrustManager();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r3.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer64947);true
