ErrorType;Class;Method;ViolatedRule;Object;Statement;ExternalLibrary;PossibleExternal
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] macFull3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #40c96eb3099e9a6c7750f0a4a99ee8afb2b9b7b76e5efb3668db53db7143b00f);First parameter (with value "DESede/CBC/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r7 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String,java.lang.String)>(varReplacer44185, varReplacer44186);false;false
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] macFull3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #36a2b309ae838b8e2103825de3fbabf9d0f2e319ab932dbaecf6a4ea2c1bee3);Second parameter (with value "DESede") should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r0, varReplacer44178);false;false
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] macFull3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r0, varReplacer44178);false;false
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] macFull3des(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #7e378c08def1a8bf0f1930268fb1cee98f471834ffd6bf899e7c592bcb663d2f);First parameter (with value "DES/CBC/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r5 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String,java.lang.String)>(varReplacer44180, varReplacer44181);false;false
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] encryptICV(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r2.<javax.crypto.Cipher: void init(int,java.security.Key)>(varReplacer44192, $r3);false;false
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] encryptICV(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec (on Object #361318ac07dd6d5710760823f1fa47feeb684f2b014f88dd44749bcbc7a5451f);Second parameter (with value "DES") should be any of {AES, HmacSHA256, HmacSHA384, HmacSHA512};specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r0, varReplacer44191);false;false
RequiredPredicateError;im.status.keycard.globalplatform.Crypto;byte[] encryptICV(byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r3.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r0, varReplacer44191);false;false
ConstraintError;im.status.keycard.globalplatform.Crypto;byte[] encryptICV(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #80e29c644eec917a7e08a60a7cdefeba47e565bcc5397241c108b1e47d513ff3);First parameter (with value "DES/ECB/NoPadding") should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r2 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String,java.lang.String)>(varReplacer44189, varReplacer44190);false;false
TypestateError;im.status.keycard.globalplatform.Crypto;byte[] encryptICV(byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #80e29c644eec917a7e08a60a7cdefeba47e565bcc5397241c108b1e47d513ff3);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r0 = virtualinvoke $r2.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1);false;false
ConstraintError;okhttp3.internal.platform.Platform;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #854f32e13e74845edee9fd69277d5d0dff661243795f803de2cf3cef7cd80b0d);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r4 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer34376);false;false
ConstraintError;okhttp3.internal.platform.AndroidPlatform;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #52dac0f8fd1f56fb951e2fe49453182c3b8bd404edf556c7121c543b1b9d8009);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r3 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer34380);false;false
ConstraintError;okhttp3.internal.platform.ConscryptPlatform;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #2d8bd8d4741e3b430e864fa992ec6e4c2f1efcf1e636dd64b6b03b1c9db8e501);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r3 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String,java.security.Provider)>(varReplacer34382, $r2);false;false
TypestateError;org.bouncycastle.x509.AttributeCertificateHolder;boolean match(java.security.cert.Certificate);violating CrySL rule for java.security.MessageDigest (on Object #7b18b232bb1c9ccf065e42831e88af0ffe891f338c5e6eaa123a0cbef9809eb);Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[]);$r16 = virtualinvoke $r15.<java.security.MessageDigest: byte[] digest()>();false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;java.lang.String sign(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r6 = virtualinvoke $r3.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse sign(byte[])>($r4);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;void removeKey(java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;virtualinvoke $r1.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse removeKey()>();false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;void changePin(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;virtualinvoke $r1.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse changePIN(java.lang.String)>($r3);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;com.facebook.react.bridge.WritableMap getKeys(java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r7 = virtualinvoke $r2.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.applet.ApplicationInfo getApplicationInfo()>();false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;void changePUK(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;virtualinvoke $r1.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse changePUK(java.lang.String)>($r3);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;void saveMnemonic(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;virtualinvoke $r3.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse loadKey(byte[])>($r4);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;java.lang.String signWithPath(java.lang.String,java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r8 = virtualinvoke $r4.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse signWithPath(byte[],java.lang.String,boolean)>($r5, $r2, varReplacer4394);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;java.lang.String signWithPath(java.lang.String,java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r8 = virtualinvoke $r4.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse sign(byte[])>($r5);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;java.lang.String exportKey(java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r3 = virtualinvoke $r2.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse exportCurrentKey(boolean)>(varReplacer5718);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;java.lang.String exportKeyWithPath(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r4 = virtualinvoke $r3.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse exportKey(java.lang.String,boolean,boolean)>($r1, varReplacer5669, varReplacer5670);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;com.facebook.react.bridge.WritableMap generateAndLoadKey(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r6 = virtualinvoke $r3.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse select()>();false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;com.facebook.react.bridge.WritableMap importKeys(java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r10 = virtualinvoke $r2.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.applet.ApplicationInfo getApplicationInfo()>();false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;void unpair(java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r3 = virtualinvoke $r2.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.applet.ApplicationInfo getApplicationInfo()>();false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;void changePairingPassword(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;virtualinvoke $r1.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse changePairingPassword(java.lang.String)>($r3);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;void deriveKey(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r5 = virtualinvoke $r3.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse getStatus(byte)>(varReplacer4144);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;void deriveKey(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r5 = virtualinvoke $r3.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse deriveKey(java.lang.String)>($r1);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;void removeKeyWithUnpair(java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r3 = virtualinvoke $r2.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.applet.ApplicationInfo getApplicationInfo()>();false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;com.facebook.react.bridge.WritableMap getApplicationInfo();violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;specialinvoke r0.<im.status.ethereum.keycard.SmartCard: void openSecureChannel(im.status.keycard.applet.KeycardCommandSet)>($r1);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;com.facebook.react.bridge.WritableMap getApplicationInfo();violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r4 = virtualinvoke $r1.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse getStatus(byte)>(varReplacer5557);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;com.facebook.react.bridge.WritableMap getApplicationInfo();violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r4 = virtualinvoke $r1.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse select()>();false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;java.lang.String generateMnemonic(java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r4 = virtualinvoke $r3.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse generateMnemonic(int)>(varReplacer4154);false;false
IncompleteOperationError;im.status.ethereum.keycard.SmartCard;void unblockPin(java.lang.String,java.lang.String);violating CrySL rule for javax.crypto.Cipher (on Object #dd737ca52f75f4a21ff382797c7e407047f9718c1f0904b6f359501127d376f);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r4 = virtualinvoke $r3.<im.status.keycard.applet.KeycardCommandSet: im.status.keycard.io.APDUResponse unblockPIN(java.lang.String,java.lang.String)>($r1, $r2);false;false
ConstraintError;okio.ByteString;okio.ByteString digest(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #b336d574501b28a5bd90db22472c23a68acb0c1b99c4f14746fdc2a23c69a24e);First parameter (with value "SHA-1") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1);false;false
ConstraintError;okio.ByteString;okio.ByteString digest(java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #b336d574501b28a5bd90db22472c23a68acb0c1b99c4f14746fdc2a23c69a24e);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r2 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>($r1);false;false
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #a20097b0fc43bc3c89171bbe349ebf28b38a579d88beb7c57d674d27f37c6454);First parameter (with value "prime192v1") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer52285);false;false
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #63f001cb06b4d080ddc332bf8fcdb3a42d7246fc278f33972bc77a23e38ca848);First parameter (with value "P-521") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer52289);false;false
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #4a971b5983bb8be8ed47675c696b1d49a1bb8744294f1b628f695996c83726a6);First parameter (with value "P-224") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer52294);false;false
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #da1d2b544c9b67e91e763506924a39e29316683044deb91ef2cd0935b891f1fd);First parameter (with value "prime239v1") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer52284);false;false
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #79bae36d25e759301da3aa22d836db14331111334ec5adf943fa078a1522fea8);First parameter (with value "P-384") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer52288);false;false
ConstraintError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;void <clinit>();violating CrySL rule for java.security.spec.ECGenParameterSpec (on Object #e8df8b13f32d75b1fde13af77d4067efb66e452b7a8483cac560f6633e3f0af1);First parameter (with value "prime256v1") should be any of {brainpoolP224r1, 1.3.36.3.3.2.8.1.1.5, brainpoolP256r1, 1.3.36.3.3.2.8.1.1.7, brainpoolP320r1, 1.3.36.3.3.2.8.1.1.9, brainpoolP384r1, 1.3.36.3.3.2.8.1.1.11, brainpoolP512r1, 1.3.36.3.3.2.8.1.1.13, secp224r1, NIST P-224, 1.3.132.0.33, secp256r1, NIST P-256, X9.62 prime256v1, 1.2.840.10045.3.1.7, secp384r1, NIST P-384, 1.3.132.0.34, secp521r1, NIST P-521, 1.3.132.0.35};specialinvoke $r2.<java.security.spec.ECGenParameterSpec: void <init>(java.lang.String)>(varReplacer52283);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r12.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r9, $r13);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.ec.KeyPairGeneratorSpi$EC;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r12.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r9, $r13);false;false
TypestateError;org.conscrypt.SSLUtils;java.security.cert.X509Certificate decodeX509Certificate(java.security.cert.CertificateFactory,byte[]);violating CrySL rule for java.security.cert.CertificateFactory (on Object #7d97908cf0c4b2ccd2e0a843d193e93748955fb26b303808811314e14af725b5);Unexpected call to method generateCertificate on object of type java.security.cert.CertificateFactory. Expect a call to one of the following methods generateCRL;$r3 = virtualinvoke $r2.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r1);false;false
IncompleteOperationError;org.conscrypt.SSLUtils;java.security.cert.X509Certificate[] decodeX509CertificateChain(byte[][]);violating CrySL rule for java.security.cert.CertificateFactory (on Object #7d97908cf0c4b2ccd2e0a843d193e93748955fb26b303808811314e14af725b5);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertificate, generateCertPath, generateCRL;$r4 = staticinvoke <org.conscrypt.SSLUtils: java.security.cert.X509Certificate decodeX509Certificate(java.security.cert.CertificateFactory,byte[])>($r2, $r3);false;false
IncompleteOperationError;org.conscrypt.SSLUtils;java.security.cert.X509Certificate[] decodeX509CertificateChain(byte[][]);violating CrySL rule for java.security.cert.CertificateFactory (on Object #7d97908cf0c4b2ccd2e0a843d193e93748955fb26b303808811314e14af725b5);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertificate, generateCertPath, generateCRL;$r2 = staticinvoke <org.conscrypt.SSLUtils: java.security.cert.CertificateFactory getCertificateFactory()>();false;false
IncompleteOperationError;okhttp3.Cache$Entry;java.util.List readCertificateList(okio.BufferedSource);violating CrySL rule for java.security.cert.CertificateFactory (on Object #4483e6c1154cd3d14608d70f0e31426dbcede07dc6829b785106a10969db5930);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertificate, generateCertPath, generateCRL;$r5 = staticinvoke <java.security.cert.CertificateFactory: java.security.cert.CertificateFactory getInstance(java.lang.String)>(varReplacer68146);false;false
TypestateError;okhttp3.Cache$Entry;java.util.List readCertificateList(okio.BufferedSource);violating CrySL rule for java.security.cert.CertificateFactory (on Object #4483e6c1154cd3d14608d70f0e31426dbcede07dc6829b785106a10969db5930);Unexpected call to method generateCertificate on object of type java.security.cert.CertificateFactory. Expect a call to one of the following methods generateCRL;$r9 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r8);false;false
IncompleteOperationError;okhttp3.Cache$Entry;java.util.List readCertificateList(okio.BufferedSource);violating CrySL rule for java.security.cert.CertificateFactory (on Object #4483e6c1154cd3d14608d70f0e31426dbcede07dc6829b785106a10969db5930);Operation on object of type java.security.cert.CertificateFactory object not completed. Expected call to generateCertPath, generateCRL, java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream);$r9 = virtualinvoke $r5.<java.security.cert.CertificateFactory: java.security.cert.Certificate generateCertificate(java.io.InputStream)>($r8);false;false
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer26380, $r7, varReplacer26380);false;false
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer26380, $r7, varReplacer26380);false;false
RequiredPredicateError;okhttp3.OkHttpClient;javax.net.ssl.SSLSocketFactory newSslSocketFactory(javax.net.ssl.X509TrustManager);violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r2.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer26380, $r7, varReplacer26380);false;false
RequiredPredicateError;im.status.keycard.applet.BIP32KeyPair;im.status.keycard.applet.BIP32KeyPair fromBinarySeed(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r2.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r4, varReplacer5168);false;false
