ErrorType;Class;Method;ViolatedRule;Object;Statement;ExternalLibrary;PossibleExternal
RequiredPredicateError;zorg.platform.j2se.CryptoUtilsImpl;byte[] aesDecrypt(byte[],int,int,byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r7.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer26628, r6, r5);false;false
TypestateError;zorg.platform.j2se.CryptoUtilsImpl;byte[] aesDecrypt(byte[],int,int,byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #45b9cc7e1ae0d36543b30a8740ca836887b85746f17a67bc0e3f26126c391ec2);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r7.<javax.crypto.Cipher: byte[] doFinal(byte[],int,int)>($r1, $i0, $i1);false;false
RequiredPredicateError;zorg.platform.j2se.CryptoUtilsImpl;byte[] aesDecrypt(byte[],int,int,byte[],byte[]);violating CrySL rule for javax.crypto.spec.IvParameterSpec ;First parameter was not properly generated as randomized;specialinvoke r5.<javax.crypto.spec.IvParameterSpec: void <init>(byte[])>($r3);false;false
RequiredPredicateError;zorg.platform.j2se.CryptoUtilsImpl;byte[] aesDecrypt(byte[],int,int,byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke r6.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer26630);false;false
RequiredPredicateError;zorg.platform.j2se.CryptoUtilsImpl;byte[] aesEncrypt(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r7.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer27854, r6, r5);false;false
RequiredPredicateError;zorg.platform.j2se.CryptoUtilsImpl;byte[] aesEncrypt(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke r6.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r2, varReplacer27852);false;false
ConstraintError;zorg.platform.j2se.CryptoUtilsImpl;byte[] aesEncrypt(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #ba4ec4778cd3cea60326e2b4a6f21baf672ff258a23024a7fed32ad0704b2d21);First parameter (with value "AES/CFB64/NoPadding") should be any of AES/{CBC, GCM, PCBC, CTR, CTS, CFB, OFB};$r7 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer27853);false;false
TypestateError;zorg.platform.j2se.CryptoUtilsImpl;byte[] aesEncrypt(byte[],byte[],byte[]);violating CrySL rule for javax.crypto.Cipher (on Object #ba4ec4778cd3cea60326e2b4a6f21baf672ff258a23024a7fed32ad0704b2d21);Unexpected call to method doFinal on object of type javax.crypto.Cipher. Expect a call to one of the following methods init,updateAAD;$r1 = virtualinvoke $r7.<javax.crypto.Cipher: byte[] doFinal(byte[])>($r1);false;false
RequiredPredicateError;zorg.platform.j2se.CryptoUtilsImpl;byte[] calculateHMAC(zorg.platform.j2se.DigestType,byte[],int,int,byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke r5.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, $r6);false;false
RequiredPredicateError;zorg.platform.j2se.CryptoUtilsImpl;byte[] calculateHMAC(zorg.platform.j2se.DigestType,byte[],int,int,byte[]);violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r7.<javax.crypto.Mac: void init(java.security.Key)>(r5);false;false
ConstraintError;org.sipdroid.sipua.PublishAgent;void publish(org.sipdroid.sipua.BasicStatus,int,java.lang.String);violating CrySL rule for java.security.MessageDigest (on Object #9bdde32114c492fa1f6efbf1a5dda205bd545faa9c0b18e2e41f534500220f8);First parameter (with value "MD5") should be any of {SHA-256, SHA-384, SHA-512};$r4 = staticinvoke <java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>(varReplacer27543);false;false
IncompleteOperationError;zorg.ZRTP$HashChain;void <init>(zorg.ZRTP);violating CrySL rule for java.security.MessageDigest (on Object #6c9e851c22a6528b4b6d21d5a10dcee2cbbbcc5fdf8b2333662d0abde4e8fb7a);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest;interfaceinvoke $r6.<zorg.platform.Digest: int getDigest(byte[],int,boolean)>($r2, varReplacer23247, varReplacer23248);false;false
IncompleteOperationError;zorg.ZRTP;byte[] createRemoteHvi(byte[],int,int);violating CrySL rule for java.security.MessageDigest (on Object #6c9e851c22a6528b4b6d21d5a10dcee2cbbbcc5fdf8b2333662d0abde4e8fb7a);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest;interfaceinvoke $r2.<zorg.platform.Digest: int getDigest(byte[],int,boolean)>($r1, varReplacer25010, varReplacer25010);false;false
IncompleteOperationError;zorg.ZRTP;byte[] createSHA256Diggest(byte[],int,int);violating CrySL rule for java.security.MessageDigest (on Object #6c9e851c22a6528b4b6d21d5a10dcee2cbbbcc5fdf8b2333662d0abde4e8fb7a);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest;interfaceinvoke $r4.<zorg.platform.Digest: int getDigest(byte[],int,boolean)>($r1, varReplacer24962, varReplacer24962);false;false
IncompleteOperationError;zorg.ZRTP;void calculateSharedKeys();violating CrySL rule for java.security.MessageDigest (on Object #6c9e851c22a6528b4b6d21d5a10dcee2cbbbcc5fdf8b2333662d0abde4e8fb7a);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest;interfaceinvoke $r6.<zorg.platform.Digest: int getDigest(byte[],int,boolean)>(r1, varReplacer24996, varReplacer24997);false;false
IncompleteOperationError;zorg.ZRTP;java.lang.String calculateSHA256Hash(byte[],int,int);violating CrySL rule for java.security.MessageDigest (on Object #6c9e851c22a6528b4b6d21d5a10dcee2cbbbcc5fdf8b2333662d0abde4e8fb7a);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest;interfaceinvoke $r6.<zorg.platform.Digest: int getDigest(byte[],int,boolean)>(r2, $i5, varReplacer26537);false;false
ConstraintError;org.zoolu.sdp.SRTPKeySpec;byte[] makeKey(int);violating CrySL rule for javax.crypto.KeyGenerator (on Object #caafe0ea848ab659430b88a4cfba3d1c3976ad2cb17b4f158b9829910d795f3c);First parameter (with value 112) should be any of {128, 192, 256};virtualinvoke $r0.<javax.crypto.KeyGenerator: void init(int)>($i0);false;false
RequiredPredicateError;org.zoolu.net.TcpSocket;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r6.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer28240);false;false
ConstraintError;org.zoolu.net.TcpSocket;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext (on Object #6640f948ef53f8e6f0deffd66d63b88a9b93470ec1cb141e53cd4bb40776072f);First parameter (with value "TLS") should be any of {TLSv1.2, TLSv1.3};$r3 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer28238);false;false
RequiredPredicateError;org.zoolu.net.TcpSocket;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext ;First parameter was not properly generated as generated Key Managers;virtualinvoke $r3.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer28237, $r7, $r10);false;false
RequiredPredicateError;org.zoolu.net.TcpSocket;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext ;Third parameter was not properly generated as randomized;virtualinvoke $r3.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer28237, $r7, $r10);false;false
RequiredPredicateError;org.zoolu.net.TcpSocket;javax.net.ssl.SSLContext getSSLContext();violating CrySL rule for javax.net.ssl.SSLContext ;Second parameter was not properly generated as generated Trust Managers;virtualinvoke $r3.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer28237, $r7, $r10);false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] decodeBlockOrRandom(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i1 = virtualinvoke r0.<org.spongycastle.crypto.encodings.PKCS1Encoding: int getOutputBlockSize()>();false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] decodeBlockOrRandom(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i1 = virtualinvoke r0.<org.spongycastle.crypto.encodings.PKCS1Encoding: int getOutputBlockSize()>();false;false
TypestateError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] decodeBlockOrRandom(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Unexpected call to method nextBytes on object of type java.security.SecureRandom. Expect a call to one of the following methods init,getInstance;virtualinvoke $r6.<java.security.SecureRandom: void nextBytes(byte[])>(r5);false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] decodeBlockOrRandom(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i1 = interfaceinvoke $r4.<org.spongycastle.crypto.AsymmetricBlockCipher: int getOutputBlockSize()>();false;false
TypestateError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] encodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Unexpected call to method nextBytes on object of type java.security.SecureRandom. Expect a call to one of the following methods init,getInstance;virtualinvoke $r5.<java.security.SecureRandom: void nextBytes(byte[])>(r2);false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] encodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i2 = virtualinvoke r0.<org.spongycastle.crypto.encodings.PKCS1Encoding: int getInputBlockSize()>();false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] encodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i2 = virtualinvoke r0.<org.spongycastle.crypto.encodings.PKCS1Encoding: int getInputBlockSize()>();false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] decodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i1 = virtualinvoke r0.<org.spongycastle.crypto.encodings.PKCS1Encoding: int getOutputBlockSize()>();false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] decodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i1 = virtualinvoke r0.<org.spongycastle.crypto.encodings.PKCS1Encoding: int getOutputBlockSize()>();false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] decodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i1 = interfaceinvoke $r2.<org.spongycastle.crypto.AsymmetricBlockCipher: int getOutputBlockSize()>();false;false
IncompleteOperationError;org.spongycastle.crypto.tls.TlsRSAUtils;byte[] generateEncryptedPreMasterSecret(org.spongycastle.crypto.tls.TlsContext,org.spongycastle.crypto.params.RSAKeyParameters,java.io.OutputStream);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r10 = virtualinvoke r4.<org.spongycastle.crypto.encodings.PKCS1Encoding: byte[] processBlock(byte[],int,int)>(r5, varReplacer29645, $i0);false;false
IncompleteOperationError;org.spongycastle.crypto.tls.TlsRSAUtils;byte[] generateEncryptedPreMasterSecret(org.spongycastle.crypto.tls.TlsContext,org.spongycastle.crypto.params.RSAKeyParameters,java.io.OutputStream);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r10 = virtualinvoke r4.<org.spongycastle.crypto.encodings.PKCS1Encoding: byte[] processBlock(byte[],int,int)>(r5, varReplacer29645, $i0);false;false
IncompleteOperationError;org.spongycastle.crypto.tls.TlsRSAUtils;byte[] safeDecryptPreMasterSecret(org.spongycastle.crypto.tls.TlsContext,org.spongycastle.crypto.params.RSAKeyParameters,byte[]);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r2 = virtualinvoke r3.<org.spongycastle.crypto.encodings.PKCS1Encoding: byte[] processBlock(byte[],int,int)>($r2, varReplacer29954, i0);false;false
IncompleteOperationError;org.spongycastle.crypto.tls.TlsRSAUtils;byte[] safeDecryptPreMasterSecret(org.spongycastle.crypto.tls.TlsContext,org.spongycastle.crypto.params.RSAKeyParameters,byte[]);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r2 = virtualinvoke r3.<org.spongycastle.crypto.encodings.PKCS1Encoding: byte[] processBlock(byte[],int,int)>($r2, varReplacer29954, i0);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.GenericSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r6.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.GenericSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r6.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.RSADigestSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r6.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.RSADigestSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r6.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.X931Signer;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r3.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.X931Signer;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r3.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.PSSSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r4.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.PSSSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r4.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.ISO9796d2PSSSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r5.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, r3);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.ISO9796d2PSSSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r5.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, r3);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.ISO9796d2Signer;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r3.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, r2);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.ISO9796d2Signer;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r3.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, r2);false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.OAEPEncoding;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r4.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.OAEPEncoding;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r4.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.OAEPEncoding;byte[] decodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;r2 = specialinvoke r0.<org.spongycastle.crypto.encodings.OAEPEncoding: byte[] maskGeneratorFunction1(byte[],int,int,int)>($r1, varReplacer30362, $i0, $i1);false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.ISO9796d1Encoding;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r5.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.ISO9796d1Encoding;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r5.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.pqc.crypto.ntru.NTRUEngine;byte[] decrypt(byte[],org.spongycastle.pqc.crypto.ntru.NTRUEncryptionPrivateKeyParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r6 = virtualinvoke r0.<org.spongycastle.pqc.crypto.ntru.NTRUEngine: org.spongycastle.pqc.math.ntru.polynomial.IntegerPolynomial decrypt(org.spongycastle.pqc.math.ntru.polynomial.IntegerPolynomial,org.spongycastle.pqc.math.ntru.polynomial.Polynomial,org.spongycastle.pqc.math.ntru.polynomial.IntegerPolynomial)>($r10, $r5, $r6);false;false
IncompleteOperationError;org.spongycastle.pqc.crypto.ntru.NTRUEngine;byte[] decrypt(byte[],org.spongycastle.pqc.crypto.ntru.NTRUEncryptionPrivateKeyParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;r13 = specialinvoke r0.<org.spongycastle.pqc.crypto.ntru.NTRUEngine: org.spongycastle.pqc.math.ntru.polynomial.IntegerPolynomial MGF(byte[],int,int,boolean)>($r1, i0, $i6, $z0);false;false
IncompleteOperationError;org.spongycastle.pqc.crypto.ntru.NTRUEngine;byte[] decrypt(byte[],org.spongycastle.pqc.crypto.ntru.NTRUEncryptionPrivateKeyParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r5 = specialinvoke r0.<org.spongycastle.pqc.crypto.ntru.NTRUEngine: org.spongycastle.pqc.math.ntru.polynomial.Polynomial generateBlindingPoly(byte[],byte[])>(r3, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.engines.NaccacheSternEngine;byte[] processBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i2 = virtualinvoke r0.<org.spongycastle.crypto.engines.NaccacheSternEngine: int getInputBlockSize()>();false;false
IncompleteOperationError;org.spongycastle.crypto.engines.NaccacheSternEngine;byte[] processBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i2 = virtualinvoke r0.<org.spongycastle.crypto.engines.NaccacheSternEngine: int getInputBlockSize()>();false;false
IncompleteOperationError;org.spongycastle.crypto.engines.ElGamalEngine;byte[] processBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i2 = virtualinvoke r0.<org.spongycastle.crypto.engines.ElGamalEngine: int getInputBlockSize()>();false;false
RequiredPredicateError;org.opentelecoms.util.crypto.AppendingTrustManager;void <init>(javax.net.ssl.X509TrustManager,java.security.KeyStore);violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r6.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>($r2);false;true
RequiredPredicateError;org.spongycastle.jcajce.provider.asymmetric.dstu.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r11.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>(r10, $r12);false;true
RequiredPredicateError;org.spongycastle.jcajce.provider.asymmetric.dstu.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r11.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>(r10, $r12);false;true
