ErrorType;Class;Method;ViolatedRule;Object;Statement;ExternalLibrary;PossibleExternal
IncompleteOperationError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] decodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i1 = virtualinvoke r0.<org.spongycastle.crypto.encodings.PKCS1Encoding: int getOutputBlockSize()>();false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] decodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i1 = virtualinvoke r0.<org.spongycastle.crypto.encodings.PKCS1Encoding: int getOutputBlockSize()>();false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.PKCS1Encoding;byte[] decodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i1 = interfaceinvoke $r2.<org.spongycastle.crypto.AsymmetricBlockCipher: int getOutputBlockSize()>();false;false
IncompleteOperationError;org.spongycastle.crypto.signers.RSADigestSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r6.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.RSADigestSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r6.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.ISO9796d2PSSSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r8.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r3);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.ISO9796d2PSSSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r8.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r3);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.X931Signer;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r3.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.X931Signer;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r3.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.tls.TlsRSAUtils;byte[] generateEncryptedPreMasterSecret(org.spongycastle.crypto.tls.TlsContext,org.spongycastle.crypto.params.RSAKeyParameters,java.io.OutputStream);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r9 = virtualinvoke $r6.<org.spongycastle.crypto.encodings.PKCS1Encoding: byte[] processBlock(byte[],int,int)>($r3, varReplacer47322, $i0);false;false
IncompleteOperationError;org.spongycastle.crypto.tls.TlsRSAUtils;byte[] generateEncryptedPreMasterSecret(org.spongycastle.crypto.tls.TlsContext,org.spongycastle.crypto.params.RSAKeyParameters,java.io.OutputStream);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r9 = virtualinvoke $r6.<org.spongycastle.crypto.encodings.PKCS1Encoding: byte[] processBlock(byte[],int,int)>($r3, varReplacer47322, $i0);false;false
IncompleteOperationError;org.spongycastle.crypto.tls.TlsRSAUtils;byte[] safeDecryptPreMasterSecret(org.spongycastle.crypto.tls.TlsContext,org.spongycastle.crypto.params.RSAKeyParameters,byte[]);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r5 = virtualinvoke $r1.<org.spongycastle.crypto.encodings.PKCS1Encoding: byte[] processBlock(byte[],int,int)>($r5, varReplacer48328, $i1);false;false
IncompleteOperationError;org.spongycastle.crypto.tls.TlsRSAUtils;byte[] safeDecryptPreMasterSecret(org.spongycastle.crypto.tls.TlsContext,org.spongycastle.crypto.params.RSAKeyParameters,byte[]);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r5 = virtualinvoke $r1.<org.spongycastle.crypto.encodings.PKCS1Encoding: byte[] processBlock(byte[],int,int)>($r5, varReplacer48328, $i1);false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.OAEPEncoding;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r4.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.OAEPEncoding;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r4.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.OAEPEncoding;byte[] decodeBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r3 = specialinvoke r0.<org.spongycastle.crypto.encodings.OAEPEncoding: byte[] maskGeneratorFunction1(byte[],int,int,int)>($r1, varReplacer48849, $i0, $i1);false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.ISO9796d1Encoding;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r1.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r2);false;false
IncompleteOperationError;org.spongycastle.crypto.encodings.ISO9796d1Encoding;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r1.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r2);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.GenericSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r6.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.GenericSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r6.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.ISO9796d2Signer;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r1.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r3);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.ISO9796d2Signer;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r1.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r3);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.PSSSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r7.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r3);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.PSSSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #d60d93481dd6262546132fe8ec2f6f2c42eb3a0a1bfa20b033056f89fc2c0c59);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r7.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.PSSSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r7.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r3);false;false
IncompleteOperationError;org.spongycastle.crypto.signers.PSSSigner;void init(boolean,org.spongycastle.crypto.CipherParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;interfaceinvoke $r7.<org.spongycastle.crypto.AsymmetricBlockCipher: void init(boolean,org.spongycastle.crypto.CipherParameters)>($z0, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.engines.RSABlindedEngine;byte[] processBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r8 = staticinvoke <org.spongycastle.util.BigIntegers: java.math.BigInteger createRandomInRange(java.math.BigInteger,java.math.BigInteger,java.security.SecureRandom)>($r8, $r9, $r10);false;false
IncompleteOperationError;org.spongycastle.crypto.engines.ElGamalEngine;byte[] processBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i2 = virtualinvoke r0.<org.spongycastle.crypto.engines.ElGamalEngine: int getInputBlockSize()>();false;false
IncompleteOperationError;org.spongycastle.pqc.crypto.ntru.NTRUEngine;byte[] decrypt(byte[],org.spongycastle.pqc.crypto.ntru.NTRUEncryptionPrivateKeyParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r5 = virtualinvoke r0.<org.spongycastle.pqc.crypto.ntru.NTRUEngine: org.spongycastle.pqc.math.ntru.polynomial.IntegerPolynomial decrypt(org.spongycastle.pqc.math.ntru.polynomial.IntegerPolynomial,org.spongycastle.pqc.math.ntru.polynomial.Polynomial,org.spongycastle.pqc.math.ntru.polynomial.IntegerPolynomial)>($r8, $r4, $r5);false;false
IncompleteOperationError;org.spongycastle.pqc.crypto.ntru.NTRUEngine;byte[] decrypt(byte[],org.spongycastle.pqc.crypto.ntru.NTRUEncryptionPrivateKeyParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r10 = specialinvoke r0.<org.spongycastle.pqc.crypto.ntru.NTRUEngine: org.spongycastle.pqc.math.ntru.polynomial.IntegerPolynomial MGF(byte[],int,int,boolean)>($r1, $i1, $i6, $z0);false;false
IncompleteOperationError;org.spongycastle.pqc.crypto.ntru.NTRUEngine;byte[] decrypt(byte[],org.spongycastle.pqc.crypto.ntru.NTRUEncryptionPrivateKeyParameters);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$r4 = specialinvoke r0.<org.spongycastle.pqc.crypto.ntru.NTRUEngine: org.spongycastle.pqc.math.ntru.polynomial.Polynomial generateBlindingPoly(byte[],byte[])>($r7, $r1);false;false
IncompleteOperationError;org.spongycastle.crypto.engines.NaccacheSternEngine;byte[] processBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i2 = virtualinvoke r0.<org.spongycastle.crypto.engines.NaccacheSternEngine: int getInputBlockSize()>();false;false
IncompleteOperationError;org.spongycastle.crypto.engines.NaccacheSternEngine;byte[] processBlock(byte[],int,int);violating CrySL rule for java.security.SecureRandom (on Object #94642bb44c85c75f78f22ec3372247e7bdbb1cf02676b4bfb5838a813a31c51a);Operation on object of type java.security.SecureRandom object not completed. Expected call to init, getInstance;$i2 = virtualinvoke r0.<org.spongycastle.crypto.engines.NaccacheSternEngine: int getInputBlockSize()>();false;false
RequiredPredicateError;org.spongycastle.jce.provider.X509CertificateObject;void checkSignature(java.security.PublicKey,java.security.Signature);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r2.<java.security.Signature: void initVerify(java.security.PublicKey)>($r1);true;true
RequiredPredicateError;org.spongycastle.jcajce.provider.asymmetric.x509.X509CertificateObject;void checkSignature(java.security.PublicKey,java.security.Signature);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r2.<java.security.Signature: void initVerify(java.security.PublicKey)>($r1);true;true
RequiredPredicateError;org.spongycastle.jce.provider.X509SignatureUtil;void setSignatureParameters(java.security.Signature,org.spongycastle.asn1.ASN1Encodable);violating CrySL rule for java.security.AlgorithmParameters ;First parameter was not properly generated as prepared Alg;virtualinvoke $r5.<java.security.AlgorithmParameters: void init(byte[])>($r7);true;true
RequiredPredicateError;org.spongycastle.jcajce.provider.asymmetric.x509.X509SignatureUtil;void setSignatureParameters(java.security.Signature,org.spongycastle.asn1.ASN1Encodable);violating CrySL rule for java.security.AlgorithmParameters ;First parameter was not properly generated as prepared Alg;virtualinvoke $r5.<java.security.AlgorithmParameters: void init(byte[])>($r7);true;true
