ErrorType;Class;Method;ViolatedRule;Object;Statement;ExternalLibrary;PossibleExternal
ConstraintError;k6.n;java.security.spec.ECParameterSpec i(java.lang.String);violating CrySL rule for java.security.AlgorithmParameters (on Object #85303c41319571f2c3c26e2ea0206495733c529e2043a46f371103a9361f49d3);First parameter (with value "EC") should be any of {AES, DiffieHellman, DH, OAEP, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256};$r4 = staticinvoke <java.security.AlgorithmParameters: java.security.AlgorithmParameters getInstance(java.lang.String)>(varReplacer40886);false;false
RequiredPredicateError;k6.n;java.security.interfaces.ECPublicKey q(i6.k,byte[]);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r12 = virtualinvoke $r4.<java.security.KeyFactory: java.security.PublicKey generatePublic(java.security.spec.KeySpec)>($r9);false;false
RequiredPredicateError;f9.d;java.security.KeyPair m(android.content.Context);violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r11.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r8, $r10);false;false
RequiredPredicateError;f9.d;java.security.KeyPair m(android.content.Context);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r8 = virtualinvoke $r7.<java.security.KeyFactory: java.security.PublicKey generatePublic(java.security.spec.KeySpec)>($r1);false;false
RequiredPredicateError;f9.d;java.security.KeyPair m(android.content.Context);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r10 = virtualinvoke $r7.<java.security.KeyFactory: java.security.PrivateKey generatePrivate(java.security.spec.KeySpec)>($r9);false;false
RequiredPredicateError;f9.d;java.security.KeyPair m(android.content.Context);violating CrySL rule for java.security.spec.X509EncodedKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<java.security.spec.X509EncodedKeySpec: void <init>(byte[])>($r6);false;false
RequiredPredicateError;f9.d;java.security.KeyPair m(android.content.Context);violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r11.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r8, $r10);false;false
RequiredPredicateError;j9.g;j9.f a(byte[]);violating CrySL rule for java.security.spec.X509EncodedKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r0.<java.security.spec.X509EncodedKeySpec: void <init>(byte[])>($r1);false;false
RequiredPredicateError;j9.g;j9.f a(byte[]);violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r3 = virtualinvoke $r2.<java.security.KeyFactory: java.security.PublicKey generatePublic(java.security.spec.KeySpec)>($r0);false;false
RequiredPredicateError;a6.m;byte[] P(byte[]);violating CrySL rule for javax.crypto.Cipher ;Third parameter was not properly generated as prepared G C M;virtualinvoke $r12.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer25224, $r9, $r11);false;false
RequiredPredicateError;a6.m;byte[] P(byte[]);violating CrySL rule for javax.crypto.Cipher ;Second parameter was not properly generated as generated Key;virtualinvoke $r12.<javax.crypto.Cipher: void init(int,java.security.Key,java.security.spec.AlgorithmParameterSpec)>(varReplacer25224, $r9, $r11);false;false
RequiredPredicateError;a6.m;byte[] P(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r14.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r6, varReplacer25226);false;false
RequiredPredicateError;a6.m;byte[] P(byte[]);violating CrySL rule for javax.crypto.spec.GCMParameterSpec ;Second parameter was not properly generated as randomized;specialinvoke $r15.<javax.crypto.spec.GCMParameterSpec: void <init>(int,byte[])>(varReplacer25225, $r6);false;false
RequiredPredicateError;l6.b1;void P(java.util.List);violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r7.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer40318);false;false
RequiredPredicateError;j9.g$b;boolean f(byte[],byte[]);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r4.<java.security.Signature: void initVerify(java.security.PublicKey)>($r1);false;false
RequiredPredicateError;j9.g$a;byte[] e(byte[]);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Privkey;virtualinvoke $r3.<java.security.Signature: void initSign(java.security.PrivateKey)>($r1);false;false
RequiredPredicateError;ia.d;java.security.KeyPair d();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r4.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r2, $r1);false;false
RequiredPredicateError;ia.d;java.security.KeyPair d();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r4.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r2, $r1);false;false
RequiredPredicateError;i6.o;byte[] g(byte[]);violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r7.<javax.crypto.Mac: void init(java.security.Key)>($r6);false;false
RequiredPredicateError;i6.o;byte[] g(byte[]);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r6.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r5, varReplacer37097);false;false
RequiredPredicateError;i6.o;void h();violating CrySL rule for javax.crypto.KeyAgreement ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r2.<javax.crypto.KeyAgreement: java.security.Key doPhase(java.security.Key,boolean)>($r1, varReplacer40261);false;false
RequiredPredicateError;i6.o;void h();violating CrySL rule for javax.crypto.KeyAgreement ;First parameter was not properly generated as generated Privkey;virtualinvoke $r2.<javax.crypto.KeyAgreement: void init(java.security.Key)>($r3);false;false
RequiredPredicateError;j9.a$a;boolean f(byte[],byte[]);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r4.<java.security.Signature: void initVerify(java.security.PublicKey)>($r1);false;false
